Age,work-class,Edu-no,Occupation,Family,Race,Gender,hours/week,salary
54,2,10,0,0,1,0,40,0
43,1,10,1,1,1,0,40,0
28,2,11,8,0,1,1,42,0
40,2,11,5,1,1,0,50,1
41,0,10,5,1,1,0,60,0
40,2,13,4,0,4,1,55,1
42,2,10,9,0,0,1,38,0
61,0,9,10,1,1,0,50,0
18,2,8,8,1,1,0,30,0
59, ?,9, ?,1,1,0,16,0
21, ?,9, ?,0,1,1,40,0
48,2,11,0,1,1,0,50,1
41,0,13,0,1,1,0,40,0
18, ?,10, ?,1,1,0,33,0
23,2,9,4,0,1,1,40,0
60,2,9,11,1,1,0,60,1
22,2,10,2,1,0,0,20,0
61,2,9,8,1,1,0,40,0
25,2,9,8,0,0,0,40,0
46,2,14,0,0,1,0,35,1
43,2,13,5,1,1,0,40,1
43,2,12,1,0,1,0,40,0
24,2,9,2,1,0,0,30,0
68,0,7,10,0,1,0,20,0
31,2,9,9,0,1,1,38,0
17,2,7,4,1,1,1,20,0
32,2,9,1,1,1,0,48,1
50, ?,14, ?,1,1,0,40,0
33,2,13,6,1,1,0,47,1
64,2,13,6,1,1,0,40,1
20,2,9,11,1,1,0,30,0
30,2,9,2,1,1,1,36,0
22, ?,10, ?,1,0,0,40,0
43,2,10,5,0,1,0,45,0
22,2,10,9,1,1,0,40,0
17,2,6,10,1,1,0,20,0
47,0,9,2,1,1,1,75,0
41,2,11,6,0,1,1,60,0
56,2,10,1,1,1,0,50,1
64,2,9,11,1,1,0,45,0
47,2,9,11,1,1,0,50,1
48,2,11,9,0,1,0,40,0
31,2,14,6,0,1,1,46,0
29,2,11,0,1,1,0,40,0
30,2,9,9,0,1,1,40,0
32,2,9,5,1,1,0,60,0
57,2,9,11,0,1,0,42,1
62,2,9,2,0,1,1,40,0
39,2,9,8,0,1,1,24,0
43,2,10,9,0,1,0,25,0
24,0,13,4,1,1,0,40,0
42, ?,7, ?,1,1,0,15,0
53,2,10,9,1,1,1,40,1
26,2,10,7,1,1,0,40,0
73,0,9,5,1,1,0,40,0
72, ?,7, ?,0,1,1,24,0
55,2,9,8,1,1,0,40,0
25,2,9,9,0,1,0,40,0
41,2,13,6,0,1,1,50,1
24,2,13,5,0,1,0,50,0
63,2,9,10,0,1,0,6,0
17,2,7,4,1,1,0,20,0
35,2,10,1,1,1,0,50,0
51,2,10,6,1,1,0,40,1
62,1,13,6,0,1,1,48,0
55,2,9,1,1,1,0,40,1
43,2,10,6,0,1,0,40,0
40,1,9,2,0,1,1,50,0
37,2,13,5,1,1,0,45,1
39,2,13,1,1,1,0,40,0
31,2,9,1,1,1,0,18,0
61,2,14,6,0,1,1,40,1
26,2,11,9,0,1,1,55,0
46,0,9,4,1,1,0,50,0
26,2,13,6,0,1,1,40,0
48,1,16,6,1,1,0,50,1
34,2,9,11,1,1,0,40,0
34,1,9,9,1,1,1,40,0
59,2,9,2,1,1,0,40,1
34,2,13,6,1,1,1,40,0
49,2,13,5,0,1,1,56,1
18,2,7,9,1,1,1,20,0
43,2,9,10,1,1,0,40,0
48,2,7,5,1,1,0,50,0
28,0,10,5,1,1,0,70,0
33,2,9,8,1,1,0,40,0
24,2,10,4,0,1,1,15,0
21,2,6,7,0,1,0,40,0
17,2,7,4,1,1,0,28,0
39,2,10,10,1,1,0,50,1
29,0,13,6,1,1,0,40,0
44,2,13,5,1,1,0,40,1
24,2,10,11,1,1,0,50,0
71,0,14,4,1,1,0,40,1
51,0,13,4,1,2,0,40,1
55,2,3,2,0,0,0,25,0
41,2,13,5,1,1,0,60,1
23,2,9,7,0,0,1,7,0
38,2,11,9,0,1,1,40,0
39,2,9,11,1,1,0,40,1
19,2,9,9,0,1,1,30,0
49,2,5,8,0,1,1,40,0
32,2,13,9,1,1,0,40,1
27,2,9,1,1,1,0,70,0
38,2,13,4,1,1,0,50,1
33,2,10,1,1,1,1,60,0
63, ?,10, ?,1,1,0,15,0
23,2,13,5,1,1,0,28,0
33,0,10,1,1,1,0,60,0
54,0,9,4,1,0,0,40,0
29,2,11,0,0,1,1,45,0
48, ?,10, ?,0,0,1,30,0
35,0,13,5,0,1,0,40,0
28,2,11,9,1,2,1,40,0
37,2,13,6,1,1,0,50,1
42,0,15,10,1,1,0,65,1
40,2,14,6,1,1,0,40,0
47,2,10,4,1,1,0,55,0
22,2,13,5,1,1,1,50,0
30,2,13,5,1,1,0,45,1
28,2,9,0,1,1,0,40,0
63,1,4,2,1,1,0,55,0
51,0,5,1,1,1,0,20,0
22,2,9,7,1,1,1,40,0
27, ?,12, ?,1,3,0,40,0
35,2,9,4,0,1,0,45,0
46,2,9,8,0,1,1,38,0
37,2,10,8,0,1,0,52,0
24,2,13,6,1,0,0,15,0
37,0,9,7,1,1,0,10,0
53,2,10,0,1,1,0,40,0
27,2,9,4,0,1,0,30,0
38,2,10,1,0,1,0,44,0
53,0,6,10,1,1,0,60,0
34,2,10,1,0,1,0,40,0
23,2,9,4,1,0,0,40,0
39,2,13,5,1,1,0,45,1
43,2,14,6,1,2,1,50,0
67,0,9,5,1,2,0,40,1
81,0,9,5,1,1,0,30,0
21,2,10,2,1,1,0,20,0
23,2,10,4,0,1,0,25,0
25,2,10,11,0,1,0,40,0
42,2,3,8,1,1,1,38,0
38,2,10,9,1,0,1,40,0
64, ?,9, ?,1,1,0,5,0
32,2,9,8,1,1,0,40,0
37,2,9,8,1,1,0,40,0
51,2,14,5,1,1,0,60,1
22,2,10,4,0,1,1,42,0
33,2,2,12,0,1,1,40,0
42,2,9,8,0,1,0,55,0
19, ?,10, ?,1,1,1,10,0
51,1,1,2,1,1,0,40,0
23,2,9,9,1,1,1,40,0
37,2,7,8,1,1,0,44,1
37,2,9,1,1,1,0,99,1
47,2,14,6,0,1,1,25,0
41,2,15,6,1,1,0,40,1
33,2,9,1,1,1,0,30,0
31,2,13,4,0,1,0,40,1
31,2,12,2,0,3,1,40,0
35,2,9,8,1,0,0,40,0
38,0,9,5,1,1,0,40,1
18,2,9,2,0,1,1,45,0
20,2,9,8,1,1,0,40,0
54,1,10,5,0,0,1,35,0
40,2,10,9,0,1,1,40,0
36,0,13,5,1,1,1,45,1
43,2,10,1,0,1,0,35,0
44,0,10,10,0,1,0,40,0
44,1,9,6,1,1,1,40,1
43,2,14,5,1,1,0,43,1
51,2,4,2,0,0,1,40,0
18,2,9,2,1,1,1,20,0
51,2,10,5,1,1,0,40,0
41,2,6,1,1,1,0,30,0
44,0,10,4,1,1,0,70,1
33,1,6,11,0,1,0,40,0
33,0,13,5,1,1,0,40,1
42,2,12,5,1,1,0,40,1
25,2,10,6,1,1,0,45,0
32,2,9,8,0,1,1,38,0
32,2,13,1,1,1,0,70,0
36,2,6,5,0,1,1,40,0
28,2,9,11,1,1,0,40,0
20,2,9,2,1,1,1,20,0
35,0,10,4,1,1,0,60,1
55,0,9,1,1,1,0,20,0
48,2,13,5,1,2,0,40,1
36, ?,11, ?,0,1,1,20,0
34,2,9,1,1,1,0,35,1
28,2,13,0,0,1,1,35,0
67,2,13,5,0,1,0,40,1
37,2,9,1,1,1,0,40,0
44,2,9,11,0,1,0,70,0
25,2,10,4,0,1,1,40,0
21,2,10,5,0,1,1,40,0
40,1,14,6,1,1,0,35,1
78,2,9,2,0,0,1,40,0
34,2,9,7,1,1,0,40,0
49,2,9,9,0,1,1,44,0
22,2,12,9,0,1,1,40,0
23, ?,9, ?,0,0,1,40,0
60,0,9,10,0,1,0,42,0
45,1,9,13,0,1,0,40,1
63,2,11,2,0,1,1,20,0
41,2,9,1,1,0,1,35,0
47,2,9,9,0,1,1,40,0
44,2,9,1,0,1,0,40,0
51,2,10,6,0,1,1,40,0
46,2,13,4,0,1,0,40,0
41,2,11,8,1,1,0,40,0
50,0,9,1,1,1,0,30,0
47,2,9,9,1,1,0,50,1
35,2,9,5,0,1,0,45,0
56,2,9,5,1,1,0,55,1
45,2,14,6,0,1,0,45,0
48,1,13,5,0,1,0,58,1
40,2,10,8,1,1,0,40,0
39,0,13,5,1,1,0,50,1
20,2,10,2,1,1,0,40,0
50,2,16,6,1,1,0,65,1
38,1,9,6,1,1,1,40,1
23,1,13,6,1,1,1,60,0
31,2,9,2,1,1,0,16,0
58,2,13,9,1,1,0,40,0
66,2,9,8,0,0,0,40,0
39,0,9,5,1,1,0,40,1
54,0,9,1,1,1,0,52,1
26,2,10,4,1,1,0,50,0
51,2,9,8,0,1,1,40,0
34,2,11,11,1,1,0,40,0
50,2,9,8,1,1,0,40,1
42,2,10,6,1,1,0,44,1
38,2,14,6,1,1,0,25,0
48,2,4,7,1,1,0,40,0
33,2,11,0,1,1,1,40,1
51,2,9,2,0,1,1,32,0
22,2,9,1,0,1,0,40,0
19, ?,9, ?,1,1,0,30,0
41,2,10,1,0,1,0,50,0
48,1,14,6,1,1,0,35,1
42,2,9,4,0,1,1,30,0
34,2,10,2,1,1,0,40,0
23,2,9,8,0,0,1,40,0
56,2,9,2,1,1,0,50,0
30,2,13,6,0,0,0,45,0
45,2,9,5,1,1,0,55,1
48,2,6,9,1,1,1,40,0
48,0,14,4,0,2,0,50,0
31,2,11,9,0,1,1,40,0
20,1,12,2,1,1,0,20,0
27,2,10,4,0,1,0,40,0
32,2,9,2,0,0,1,40,0
76, ?,4, ?,0,1,0,2,0
19, ?,9, ?,0,1,0,40,0
66,0,5,5,1,1,0,1,0
37,2,9,2,0,1,0,75,0
34,2,9,12,0,0,1,30,0
34, ?,7, ?,1,1,1,8,0
90,2,9,2,0,1,1,40,0
23,2,10,8,1,0,1,40,0
43,2,10,9,0,1,1,40,0
44,2,13,5,1,1,0,60,1
24,2,10,0,0,1,1,37,0
28,2,15,6,0,1,0,55,0
64, ?,12, ?,0,1,1,20,0
23,2,10,2,1,1,0,40,0
20,2,10,4,0,1,1,50,0
36,2,13,6,1,1,0,50,1
61,2,9,8,1,1,0,40,0
53,0,13,4,1,1,0,40,1
30,2,13,9,1,1,0,40,1
52,0,10,4,1,1,0,55,1
38,2,10,1,0,1,0,40,0
32,2,13,4,1,1,0,40,0
30,0,8,11,1,1,0,75,0
41,2,11,1,0,1,1,40,0
49,1,14,6,1,1,0,40,1
45,2,9,1,1,1,0,47,1
43,0,9,5,1,1,0,35,0
61,2,9,8,1,1,0,40,0
54,2,9,2,1,1,0,32,0
34,2,12,2,0,1,1,40,0
49,2,10,4,1,1,0,80,1
38,2,10,2,1,1,0,40,0
35,2,15,6,1,1,0,80,1
36,2,8,11,1,1,0,40,0
30,2,13,5,1,1,0,50,0
36,2,12,0,0,1,1,60,0
22,1,13,6,1,1,1,20,0
38,2,9,1,1,1,0,40,1
37,2,9,1,1,1,0,50,1
48,1,16,6,1,1,1,46,1
17,2,7,9,1,1,0,15,0
19,0,10,1,1,1,0,20,0
27,2,13,4,0,0,1,40,0
22,2,13,4,1,2,0,50,0
49,2,9,1,1,1,0,40,0
43,1,11,6,1,1,1,40,1
43,2,13,6,0,1,1,40,0
19,1,9,5,0,1,1,35,0
58,0,9,10,1,1,0,60,0
41,1,10,13,1,1,0,40,1
31,2,10,9,1,1,0,40,0
30,2,11,11,1,1,0,40,0
32,2,9,13,1,1,0,40,0
29,2,13,5,0,1,0,35,0
42,2,10,5,1,1,0,52,1
38,2,9,1,1,1,0,28,0
41,1,12,6,1,1,0,40,1
44,0,13,4,0,1,0,50,1
31,2,16,6,0,2,0,60,0
34,2,9,1,0,1,0,40,0
21,2,10,9,1,1,0,40,0
22,0,13,6,1,2,0,20,0
62,2,6,8,1,1,0,40,0
19, ?,9, ?,1,1,1,40,0
29,0,9,4,1,1,1,25,1
43,2,10,6,0,1,1,40,0
68, ?,4, ?,1,1,0,8,0
45,0,13,8,1,1,0,60,1
39,0,5,5,1,1,0,40,0
41,2,13,5,1,0,0,50,0
34,0,12,6,1,1,1,25,1
34,1,9,9,0,1,1,33,0
31,2,13,6,0,1,0,47,0
29,2,9,7,1,1,0,25,0
41,2,13,1,1,1,0,40,1
41,2,11,11,1,1,0,55,0
35,0,14,4,1,1,0,45,1
33,2,13,4,1,1,1,45,1
37,1,13,9,0,1,0,38,0
69,2,9,4,1,1,1,40,0
34,2,9,7,1,1,1,40,0
60,0,11,8,1,1,0,70,1
36,2,10,1,1,1,0,40,0
41,2,9,11,1,1,0,50,0
58,1,13,6,1,1,1,40,1
53,2,13,6,1,2,0,40,0
29,2,10,0,1,1,0,40,0
45,1,9,0,0,1,1,40,0
34,1,10,5,1,1,0,38,0
36,2,13,0,1,1,0,40,0
48,2,10,2,0,0,1,35,0
20,2,11,9,1,1,1,40,0
35,2,9,11,1,1,0,50,1
63,1,9,7,0,0,0,40,0
41,0,10,2,0,1,0,45,0
28,2,13,6,1,1,0,45,0
30,2,10,8,0,0,1,40,0
34, ?,9, ?,0,1,1,40,0
31,2,9,2,0,1,1,40,0
37,2,11,9,1,1,1,38,0
42, ?,10, ?,0,1,0,40,0
31,2,10,5,1,1,0,50,1
46,0,14,5,1,1,0,45,1
35,1,9,9,1,0,0,60,1
27,2,9,1,1,1,0,53,0
41,2,2,1,1,1,0,35,0
19,2,10,2,1,1,1,20,0
20,2,10,4,0,1,0,45,0
59,1,9,4,0,1,1,40,0
40,2,13,2,0,1,0,37,0
56,0,10,4,1,1,0,60,0
33,2,14,6,1,1,0,44,1
30,0,10,5,0,1,1,60,0
46,2,9,8,1,1,0,50,0
61,0,9,5,1,1,0,35,1
50,0,9,5,1,1,0,40,1
25,2,9,2,1,1,0,30,0
40,2,10,9,0,1,1,39,0
24, ?,10, ?,0,1,0,40,0
51,2,9,1,1,1,0,54,0
43,1,9,13,1,1,0,40,0
34,2,10,10,1,1,0,54,0
46,2,9,5,1,1,0,45,1
28,1,14,6,1,1,1,50,1
26,2,13,11,0,2,0,40,0
20,2,9,7,1,1,0,28,0
44,2,11,1,1,1,0,40,0
51,2,9,11,0,1,0,40,0
33,2,13,4,1,1,0,60,1
54,2,12,0,1,1,0,40,1
50,2,13,6,1,1,1,40,1
33,2,9,9,0,0,1,40,0
65,2,13,9,1,1,0,20,1
22, ?,10, ?,1,1,1,8,0
88,0,15,6,1,1,0,40,0
40,2,9,11,0,1,0,40,0
51,2,9,9,0,1,1,43,0
50,2,7,2,0,0,1,40,0
25,2,14,10,0,1,0,99,1
20,2,11,2,0,1,0,30,0
47,2,9,2,1,1,0,40,0
58, ?,10, ?,1,1,0,40,1
22,2,11,9,1,1,1,30,0
50,1,9,6,1,1,0,48,1
47,2,9,9,0,1,1,40,0
24,1,7,2,0,2,0,45,0
50, ?,9, ?,1,1,0,40,1
40,2,13,5,0,1,1,45,1
36,2,13,6,1,1,0,40,0
32,2,9,9,1,1,0,40,0
44,2,9,1,1,1,0,40,0
51, ?,14, ?,1,1,0,40,0
59,1,10,5,1,0,1,40,0
65,2,9,1,1,1,0,30,0
24,1,13,9,0,1,1,65,0
27,1,13,6,1,1,0,35,0
51,2,11,2,0,1,0,40,0
48,2,10,1,1,1,0,40,1
39,2,9,11,1,1,0,60,0
28,2,13,0,1,1,0,40,0
19,2,10,2,1,1,1,25,0
49,1,13,6,0,0,1,40,0
51,1,12,6,1,1,0,60,0
59,2,14,6,1,1,0,55,0
18,2,9,8,1,1,1,40,0
50,2,9,1,1,1,0,40,0
45,1,9,9,1,0,0,80,1
30,1,13,6,1,1,0,50,1
37,2,13,1,0,1,0,35,0
44,2,13,2,0,1,0,40,1
33,2,10,1,1,0,0,40,0
61,0,14,4,1,1,0,40,1
61,1,9,13,1,1,0,40,0
38,2,13,4,1,1,0,42,1
22, ?,10, ?,1,1,0,30,0
36,2,9,8,1,1,0,45,0
44,0,10,4,1,1,0,60,1
37,2,10,9,1,1,0,62,0
31,2,10,1,0,1,1,20,0
54,2,16,6,1,1,0,45,1
20,2,10,2,1,1,0,16,0
63, ?,13, ?,0,1,1,40,1
48,0,10,1,1,3,0,40,1
33, ?,9, ?,0,2,1,41,0
31,2,13,5,0,1,0,45,0
38,2,15,6,1,1,0,40,1
45,0,9,1,1,1,0,40,1
48,2,9,1,1,1,0,40,0
53,2,10,1,1,1,0,40,0
55,2,9,9,1,1,1,40,0
38,2,14,11,1,1,0,72,1
29,2,9,9,0,1,1,40,0
36,2,13,6,1,1,0,60,1
42,0,10,10,1,1,0,60,0
50,2,9,9,0,1,1,40,0
75,0,15,6,1,1,0,35,0
46,2,13,6,1,1,0,40,1
52,1,9,9,0,1,1,40,0
27,2,13,9,0,1,1,40,0
43,2,9,1,1,1,0,45,0
31,2,7,2,0,0,1,42,0
23,2,10,4,0,1,1,30,0
34,2,9,4,0,1,1,24,0
41,0,9,4,1,1,1,40,0
31,2,9,2,1,1,1,30,0
42,2,10,9,1,1,1,40,0
35,2,14,6,0,1,0,45,1
55,2,9,9,0,1,1,25,0
36,1,9,5,0,1,1,40,0
65,0,9,5,1,1,0,59,1
38,1,10,2,0,1,0,12,0
62,2,10,2,0,1,1,20,0
54,0,15,6,1,1,0,60,1
49,2,9,9,0,1,0,40,0
34,2,9,9,1,1,1,40,0
32,2,9,7,1,1,1,40,0
51,0,14,5,1,1,0,50,1
48,0,10,5,1,1,0,60,0
30,2,9,9,1,1,0,40,0
52,1,9,9,0,1,1,43,0
28,0,10,11,0,1,0,40,0
29,2,9,1,1,2,0,40,0
38,2,13,9,0,1,1,50,0
57,2,9,4,1,1,0,50,1
43,1,13,6,1,1,0,40,1
37,1,10,9,0,1,0,40,0
30,2,9,1,1,1,0,40,0
53,2,9,11,1,1,0,48,1
69, ?,11, ?,0,1,1,1,0
73,2,9,2,0,1,1,37,0
22,0,10,1,1,1,0,35,0
31,2,9,4,0,1,1,45,0
38,2,13,6,1,1,0,40,1
50,0,10,1,1,1,0,35,0
37,2,10,9,1,1,0,37,0
44,1,13,13,0,1,0,40,0
47,2,13,5,0,0,1,45,0
27,2,10,2,1,1,0,40,0
28,2,12,2,0,1,1,80,0
25,2,9,0,0,0,1,40,0
20,2,10,2,0,1,1,40,0
51,1,13,9,1,1,0,40,1
46,2,13,4,1,1,0,40,1
67,2,13,13,1,1,0,7,1
47,2,9,11,1,1,0,35,0
42,2,9,4,1,1,0,40,0
52,2,9,4,0,1,0,50,0
42,1,12,6,0,2,1,40,1
65, ?,9, ?,1,1,0,40,1
21,2,10,10,1,0,0,10,0
50,2,9,9,1,1,1,40,1
46,2,10,11,1,1,0,40,0
47,0,13,4,1,1,0,50,1
57,2,6,2,1,1,0,40,0
37,2,13,5,0,1,0,45,0
50,2,9,1,1,1,0,40,0
58, ?,8, ?,1,1,0,40,0
63,0,2,2,0,1,1,30,0
39,2,9,11,1,1,0,65,0
46,2,14,6,1,0,0,35,0
36,2,9,7,1,1,0,40,0
26,2,3,1,1,1,0,50,0
21,2,10,2,0,1,0,57,0
41,2,12,0,1,1,0,40,0
44,1,10,2,1,0,0,40,0
22,2,9,1,1,1,0,40,0
29,1,10,3,0,0,0,60,0
29,2,9,2,0,0,1,40,0
58,0,10,11,1,1,1,40,1
36,0,15,6,1,1,0,50,0
30,2,11,5,1,1,0,48,0
37,2,13,8,1,1,0,43,1
29,2,11,8,0,1,0,40,0
26,2,3,9,1,1,1,40,0
43,2,9,4,1,1,0,45,0
49,2,9,1,1,1,1,40,1
45,1,13,5,1,1,0,40,0
28,2,13,6,0,1,1,40,0
20, ?,10, ?,0,1,1,25,0
51,2,9,9,0,1,1,40,0
32,2,10,7,1,1,0,50,1
24,2,9,8,1,1,1,40,0
35,2,16,6,1,1,0,40,1
35, ?,12, ?,0,1,0,55,0
41,1,13,6,1,1,0,40,1
48,2,13,1,1,1,0,45,1
61,1,9,9,0,1,1,35,0
20,2,10,9,1,1,0,30,0
27,2,9,4,0,1,0,50,1
55,2,10,11,1,1,0,24,1
39,2,9,9,1,1,0,40,1
17, ?,6, ?,1,1,0,20,0
47,2,9,7,1,1,0,40,0
52,2,9,2,0,2,1,40,1
24,2,9,4,1,0,1,20,0
29,2,7,2,0,0,1,40,0
25,2,9,8,1,1,0,40,0
20,2,10,8,0,1,1,40,0
23,2,9,8,0,0,0,35,0
57,2,15,6,1,1,0,60,0
51,2,11,6,1,1,0,40,1
33,2,10,6,0,1,1,16,0
39,2,13,6,0,1,0,40,0
40,2,9,5,1,1,0,40,1
71,2,13,0,1,1,1,16,0
38,1,10,5,1,1,0,40,0
28,1,15,6,0,1,0,40,0
57,2,14,6,0,1,1,40,0
47,2,10,9,0,1,0,40,0
59,1,9,9,1,1,0,40,0
26,2,9,4,0,4,0,40,0
35,2,13,9,1,1,1,40,0
61,0,13,5,1,1,0,50,1
17, ?,7, ?,1,1,1,30,0
36,2,13,5,1,2,0,60,1
62, ?,4, ?,1,1,0,50,0
34,2,10,6,0,1,0,50,1
32,0,13,1,1,1,0,50,1
42,2,9,4,1,1,1,40,0
39,2,10,1,1,1,0,40,0
58,2,3,8,0,0,0,40,0
61,0,9,10,1,1,0,60,1
40,2,6,1,1,0,0,55,0
31,2,13,0,0,1,0,37,0
36,2,9,4,0,1,0,50,0
23,2,10,8,1,1,0,40,0
33,2,9,1,0,1,0,41,0
52,2,9,1,1,1,0,40,1
22,2,9,2,0,1,1,24,0
51,2,10,4,0,1,1,40,0
31,1,11,5,0,1,1,40,0
49,0,9,5,0,1,1,40,0
49,2,9,8,1,0,1,40,0
53,1,10,9,0,0,1,40,0
52,2,9,5,1,2,0,40,1
20,2,6,7,1,1,0,40,0
26,2,12,2,1,0,0,40,0
61, ?,9, ?,1,1,0,6,0
43,2,14,2,0,1,1,30,0
46,0,13,4,1,1,0,52,0
43,1,11,9,0,1,1,35,0
41,2,9,4,0,0,1,40,0
44,0,9,11,1,1,0,55,0
54,2,9,10,1,1,0,40,0
65,2,14,4,1,1,0,40,1
32,2,13,5,0,1,1,40,0
25,2,10,9,1,1,0,40,0
23,2,13,4,0,1,0,50,0
25,1,13,6,0,1,0,45,0
19,2,10,7,1,1,0,50,0
37,0,9,5,1,1,0,60,0
45,2,10,8,1,1,0,45,0
37,2,9,4,0,0,0,44,0
40,0,10,5,1,1,0,70,1
19, ?,10, ?,1,1,0,40,0
17,2,7,2,1,1,0,5,0
27,2,13,0,0,1,1,40,0
40,1,4,1,1,0,0,40,1
59,2,9,4,0,1,1,30,0
19,1,9,9,0,0,1,40,0
43,2,6,8,0,0,0,40,0
42,2,6,11,0,1,0,40,1
54,2,9,11,1,0,0,40,0
54,0,14,4,1,1,0,50,0
51,2,6,7,1,1,0,45,0
50,2,9,11,1,1,0,60,1
40,2,9,9,0,1,1,40,0
55,2,12,0,1,1,0,25,0
50,2,9,9,0,1,1,40,0
31,2,9,1,1,1,0,50,0
42, ?,9, ?,0,0,1,32,0
24,2,9,2,1,1,0,45,1
30,2,7,4,1,1,0,40,0
39,1,12,1,1,1,1,50,1
37,2,9,11,0,1,0,50,0
33,2,9,11,1,1,0,40,0
48,2,9,2,0,1,1,40,0
43,0,9,2,1,2,0,78,0
39,2,13,6,1,1,0,40,1
53,2,10,5,1,1,0,45,1
52,0,6,5,1,1,0,60,0
28,1,10,9,1,2,0,20,0
32,2,9,2,0,1,0,52,0
31,2,13,4,1,0,0,90,1
31,2,13,6,1,1,1,40,1
47,2,10,9,0,1,1,40,0
19, ?,10, ?,1,1,0,50,0
40,2,11,7,1,0,0,40,0
40,2,12,9,1,1,1,45,0
41,2,7,2,0,1,0,40,0
53,1,9,9,1,0,0,40,0
46,2,7,8,0,3,0,43,0
45,0,13,10,1,1,0,35,1
39,2,5,2,1,0,1,34,0
19,2,9,8,0,1,0,40,0
57,2,9,11,1,1,0,40,1
49,2,11,8,1,1,1,40,0
59,2,9,5,0,1,1,40,0
32,2,11,4,0,1,0,50,1
18, ?,10, ?,1,1,1,15,0
35,1,10,13,0,0,0,40,0
58,0,6,11,1,1,1,40,0
28,2,13,2,0,1,0,43,0
36,1,12,9,1,1,1,40,1
41,0,14,6,0,1,1,35,0
47,2,9,4,1,1,0,40,1
50,0,9,1,1,1,0,60,0
61, ?,9, ?,1,1,0,16,0
36,2,9,5,1,1,0,50,1
38,2,11,1,0,1,0,40,0
56,0,9,2,1,1,0,60,1
50,2,11,11,1,1,0,45,0
45,0,10,4,1,1,0,40,0
44,0,9,5,1,1,0,66,0
51,2,10,5,1,1,0,45,1
44,0,10,5,1,1,0,50,1
25,2,9,1,0,1,0,50,0
60,2,7,11,0,0,0,40,0
17, ?,6, ?,1,1,0,30,0
49,0,14,5,1,1,0,50,1
46,2,9,1,1,0,0,60,1
56,2,9,9,0,0,1,38,0
25,2,9,1,0,1,0,45,0
22,2,10,11,0,1,0,40,0
76, ?,9, ?,0,0,1,2,0
41,0,15,6,1,1,0,60,1
48,0,9,5,1,1,0,40,1
46,2,6,8,0,0,0,40,0
30,2,10,1,0,1,0,40,1
39,2,9,11,1,1,0,40,1
40,2,6,1,0,3,0,40,0
70,1,9,9,1,0,0,40,0
35,2,10,1,1,1,0,45,0
49,2,14,5,0,1,1,75,0
24,2,11,13,0,1,0,60,0
40,2,12,6,1,1,0,36,1
61,2,15,11,1,1,0,5,1
25,2,13,6,1,2,0,40,0
28,1,13,6,0,1,1,40,0
69,1,14,6,1,1,0,11,0
22,2,10,7,1,1,1,36,0
47,2,9,9,1,1,0,38,0
38,2,9,2,0,1,1,48,0
26,2,11,9,1,1,1,40,0
17,2,7,9,1,2,1,24,0
33,0,10,2,0,1,0,35,0
43,0,9,1,0,1,0,40,0
58,2,11,1,1,1,0,40,1
53,0,9,4,1,1,0,40,1
26,2,9,1,0,1,0,25,0
43,1,13,6,1,0,0,40,1
31,2,6,10,1,1,0,40,0
30,2,9,9,0,1,0,42,0
25,2,9,2,1,1,1,25,0
57,1,9,9,0,1,1,40,0
37,2,14,5,0,1,0,60,1
32,2,10,4,1,1,0,48,0
26,2,9,5,0,1,1,41,0
45,2,9,9,1,1,0,40,1
53,1,9,9,1,1,0,35,1
27,2,9,7,1,3,0,40,0
28,0,7,1,1,1,0,50,1
32,2,7,4,0,1,0,43,1
35,2,13,4,0,1,1,65,0
36,0,10,5,1,1,0,55,1
19,2,10,9,0,1,0,40,0
37,0,13,5,1,1,0,80,1
49,2,10,8,0,1,0,45,0
20,2,10,2,0,1,0,45,0
64,0,13,5,1,1,0,55,1
60, ?,14, ?,1,1,0,40,0
32,2,12,1,1,1,0,42,0
58,1,9,5,1,1,0,40,0
42,2,9,4,1,1,0,50,0
20,2,10,9,0,0,1,14,0
42,1,10,9,1,0,0,40,0
25,2,10,6,0,0,0,40,0
30,0,11,6,1,1,0,65,1
37,0,13,6,1,1,0,35,1
66,0,11,6,1,1,0,50,0
59,0,13,5,1,1,0,40,1
44,2,13,2,0,2,0,40,0
46,2,9,9,1,1,0,58,1
59,2,13,9,1,1,1,30,0
25,2,13,5,1,1,0,40,0
17,1,5,2,1,0,0,9,0
47,1,13,13,1,1,0,40,0
47,1,5,2,0,1,1,40,0
30,2,10,5,0,1,1,40,0
20,2,10,10,1,1,1,40,0
26,1,13,6,0,1,0,55,0
20,2,10,7,0,0,0,15,0
33,2,9,2,0,1,0,40,0
48,2,9,8,1,1,0,40,0
52,2,13,5,1,1,0,50,1
37,2,9,5,0,1,1,12,0
47,2,9,1,1,0,0,40,0
40,2,6,8,1,1,0,40,1
48,2,14,5,0,1,1,40,1
49,2,6,11,1,0,0,42,1
50,2,10,2,0,1,1,40,0
30,2,12,6,0,1,1,40,0
34,2,10,5,1,1,0,40,0
43,2,9,8,1,1,0,40,0
22,2,6,8,1,1,1,40,0
35,2,9,2,0,0,0,40,0
26,1,9,9,1,1,1,30,0
62,2,15,6,1,1,0,70,0
39,1,9,13,0,1,0,40,0
59,1,10,1,1,1,0,40,0
69, ?,3, ?,0,1,0,40,0
27,2,13,1,1,1,0,40,0
17,2,6,4,1,1,0,30,0
38,2,13,9,1,1,0,40,0
41,2,10,1,1,1,0,50,1
